run_id,suite_id,scenario,seed,scale,vintage_month,months_on_book,max_mob_observed_for_cohort,contracts_observed,total_balance,total_financed_amount,contracts_30plus,contracts_60plus,contracts_90plus,cumulative_write_off
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-02-01,10,10,12,21561.98,57508.82,10,8,8,24233.69
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,0,9,57,329388.54,260829.97,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,1,9,57,301055.00,260829.97,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,2,9,56,262200.91,260251.34,16,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,3,9,52,241954.79,243216.15,21,15,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,4,9,47,235550.46,219633.41,26,20,14,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,5,9,47,220198.94,219633.41,36,21,15,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,6,9,46,148811.80,212272.12,36,34,20,63728.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,7,9,36,125009.49,159960.31,24,20,18,15654.35
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,8,9,33,102030.28,147203.05,24,20,16,20042.46
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-01,9,9,28,56592.18,122602.13,25,20,16,44377.24
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,0,8,87,483469.81,390576.60,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,1,8,87,372456.12,390576.60,1,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,2,8,78,308920.03,341670.28,16,1,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,3,8,73,282814.40,315794.81,24,14,1,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,4,8,66,261344.60,282582.19,45,20,13,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,5,8,63,235707.85,268862.43,45,38,17,10920.67
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,6,8,59,165833.06,247326.69,41,37,32,52658.39
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,7,8,43,133516.10,183666.96,36,29,25,26074.12
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-01,8,8,35,60486.20,147289.01,29,26,19,60313.22
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,0,7,107,551462.88,449493.15,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,1,7,106,455312.42,442745.91,1,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,2,7,99,426999.59,410165.42,27,3,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,3,7,99,394045.38,410165.42,60,27,4,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,4,7,90,369322.45,369986.93,66,51,23,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,5,7,86,336844.06,354529.61,68,62,47,21400.57
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,6,7,80,245865.70,333948.39,60,57,52,72078.87
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-01,7,7,60,140451.01,249447.62,45,42,39,98016.04
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,0,6,114,591925.76,474262.73,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,1,6,114,528615.33,474262.73,4,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,2,6,113,493807.91,467060.56,49,4,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,3,6,113,447175.15,467060.56,62,43,3,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,4,6,103,408398.02,416223.53,67,53,37,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,5,6,97,381086.52,386431.61,71,63,49,14842.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-06-01,6,6,93,251312.95,372226.81,66,56,50,92212.85
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,0,5,148,732840.71,596583.67,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,1,5,148,652810.29,596583.67,1,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,2,5,144,621330.91,577967.73,70,1,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,3,5,143,577099.39,575086.89,98,64,2,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,4,5,135,530960.23,537097.81,92,82,55,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-07-01,5,5,129,485445.89,512001.95,90,80,70,8798.06
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,0,4,181,931125.76,738307.94,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,1,4,181,859449.99,738307.94,2,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,2,4,180,813100.23,735441.22,92,3,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,3,4,180,758604.50,735441.22,117,78,3,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,4,4,167,735936.47,682298.58,121,107,70,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,0,3,183,945797.39,737016.36,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,1,3,183,865103.77,737016.36,2,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,2,3,178,821642.43,718803.23,82,2,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,3,3,175,776227.31,709560.32,121,73,4,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,0,2,209,1102678.36,872944.79,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,1,2,209,1020639.90,872944.79,1,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,2,2,205,959707.04,860824.92,93,4,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,0,1,236,1346357.94,1059461.47,0,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,1,1,236,1258800.31,1059461.47,4,0,0,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-12-01,0,0,285,1492423.76,1188772.34,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,0,11,9,32218.86,26844.77,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,1,11,9,28035.95,26844.77,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,2,11,9,25333.39,26844.77,5,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,3,11,9,22295.48,26844.77,5,4,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,4,11,8,12908.88,21164.30,5,4,3,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,5,11,6,11555.23,11491.18,3,3,3,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,6,11,6,3876.20,11491.18,4,3,3,7512.66
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,7,11,3,3709.83,5465.70,1,1,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,8,11,3,3543.46,5465.70,1,1,1,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,9,11,3,3071.00,5465.70,1,1,1,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,10,11,2,1853.36,5017.20,1,1,1,1085.27
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,11,11,1,1720.99,2125.72,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,0,10,52,259282.44,214307.86,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,1,10,52,215607.64,214307.86,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,2,10,48,183036.61,202074.57,14,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,3,10,45,167385.86,184381.43,22,14,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,4,10,40,150617.23,162043.85,19,16,10,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,5,10,35,133337.45,151226.60,20,14,11,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,6,10,34,91224.40,145738.31,18,17,13,28444.75
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,7,10,24,65676.77,107912.99,15,10,9,19475.08
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,8,10,20,47133.48,90690.80,10,9,5,10861.66
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,9,10,16,36750.90,74059.65,8,6,6,6685.29
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,10,10,14,34590.46,63915.42,7,6,4,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,0,9,79,453555.20,361159.53,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,1,9,79,369428.19,361159.53,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,2,9,71,309706.78,319305.85,9,1,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,3,9,66,269556.94,294322.31,22,4,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,4,9,60,248112.71,269760.05,24,15,2,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,5,9,59,216384.76,263615.28,20,15,9,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,6,9,56,191442.90,256678.95,23,15,11,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,7,9,49,142574.21,223406.43,21,18,9,14760.21
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,8,9,39,126325.57,180677.76,15,13,10,4629.26
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,9,9,34,109839.54,160133.78,14,11,9,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,0,8,128,696629.99,555324.57,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,1,8,128,598153.40,555324.57,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,2,8,122,508678.60,532300.76,23,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,3,8,116,426984.30,504159.91,33,16,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,4,8,98,392298.14,416358.51,36,25,15,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,5,8,97,337318.04,409277.87,40,25,17,6999.89
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,6,8,90,254090.39,381159.51,34,24,18,33949.29
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,7,8,69,214059.64,289328.77,26,23,14,17010.94
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,8,8,62,180352.70,267543.65,26,21,19,11026.37
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,0,7,174,901370.44,733821.74,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,1,7,173,740372.44,731057.48,3,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,2,7,159,638306.22,668346.07,48,3,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,3,7,151,546623.63,639785.42,62,38,1,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,4,7,128,499171.90,526640.97,62,50,29,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,5,7,127,434508.30,524395.03,57,48,38,10939.31
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,6,7,123,273697.20,503993.71,53,41,34,102038.80
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,7,7,84,228789.51,331637.45,36,21,14,16610.55
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,0,6,190,979251.79,776051.73,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,1,6,190,826542.36,776051.73,1,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,2,6,181,718748.38,732219.83,35,2,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,3,6,172,614524.23,697732.21,57,28,1,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,4,6,147,563132.03,579446.35,64,46,22,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,5,6,138,494273.66,550774.71,59,47,32,3957.34
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,6,6,130,396646.87,517594.82,61,48,36,52128.19
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,0,5,265,1357202.32,1093559.64,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,1,5,264,1172173.53,1093183.62,6,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,2,5,255,1040844.90,1056815.38,59,6,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,3,5,250,893641.64,1036111.05,77,43,6,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,4,5,215,797673.51,880444.50,80,56,30,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,5,5,202,705442.27,826858.05,92,69,47,18314.82
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,0,4,266,1379500.74,1107153.25,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,1,4,266,1169362.98,1107153.25,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,2,4,248,1011505.84,1052331.79,41,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,3,4,237,857012.01,1011643.67,54,28,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,4,4,199,764036.95,856365.98,72,44,25,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,0,3,302,1628919.89,1279639.50,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,1,3,302,1368796.79,1279639.50,1,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,2,3,281,1198915.44,1173583.75,58,1,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,3,3,270,1050596.36,1126249.80,83,41,1,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,0,2,329,1686714.58,1340439.10,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,1,2,329,1425464.16,1340439.10,4,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,2,2,310,1246585.16,1261199.28,61,4,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,0,1,359,1973827.23,1555485.05,0,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,1,1,359,1713306.51,1555485.05,3,0,0,0.00
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-12-01,0,0,435,2292805.36,1822543.14,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,0,8,4,19023.36,16177.63,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,1,8,4,18031.82,16177.63,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,2,8,4,16417.66,16177.63,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,3,8,4,15332.54,16177.63,1,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,4,8,3,9766.22,14746.29,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,5,8,3,7834.06,14746.29,1,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,6,8,2,7834.06,12412.41,2,1,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,7,8,2,5171.65,12412.41,1,1,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,8,8,1,0.00,5319.04,1,1,1,5171.65
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,0,10,8,52280.42,43018.99,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,1,10,8,46645.51,43018.99,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,2,10,8,44400.44,43018.99,4,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,3,10,8,43206.50,43018.99,4,4,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,4,10,7,42807.46,42435.14,6,4,4,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,5,10,7,36464.38,42435.14,4,4,3,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,6,10,7,12830.15,42435.14,3,3,3,15496.90
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,7,10,3,12385.04,12779.55,2,1,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,8,10,3,11280.74,12779.55,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,9,10,2,10881.70,12278.73,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,10,10,2,10482.66,12278.73,1,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,0,9,27,149308.11,121853.83,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,1,9,27,120838.55,121853.83,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,2,9,25,102749.24,111798.87,5,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,3,9,24,90336.30,107911.32,9,4,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,4,9,21,85184.08,92890.97,11,7,3,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,5,9,21,65758.18,92890.97,11,10,6,13837.71
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,6,9,19,51846.89,80880.63,7,5,5,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,7,9,14,32956.44,57828.52,7,6,4,13838.51
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,8,9,12,23092.10,46207.31,5,4,3,6805.32
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,9,9,9,20175.57,32683.90,3,1,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,0,8,32,168974.28,139645.21,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,1,8,32,138716.94,139645.21,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,2,8,30,121478.63,128948.78,5,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,3,8,30,102196.74,128948.78,8,4,0,0.00
