run_id,suite_id,scenario,seed,scale,submitted_month,channel,applications_submitted,decisioned_applications,approved_count,rejected_count,booked_count,total_booked_amount,approval_rate,rejection_rate,booking_rate_of_approved,booking_rate_of_submitted,avg_booked_amount
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-08-01,web,117,112,66,46,57,232633.03,0.5892857142857143,0.4107142857142857,0.8636363636363636,0.48717948717948717,4081.2812280701755
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,app,165,159,78,81,66,267097.27,0.49056603773584906,0.5094339622641509,0.8461538461538461,0.4,4046.9283333333337
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,branch,70,64,37,27,33,145494.98,0.578125,0.421875,0.8918918918918919,0.4714285714285714,4408.938787878788
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,partner,65,62,39,23,31,121731.88,0.6290322580645161,0.3709677419354839,0.7948717948717948,0.47692307692307695,3926.8348387096776
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-09-01,web,134,127,58,69,50,206465.66,0.4566929133858268,0.5433070866141733,0.8620689655172413,0.373134328358209,4129.3132000000005
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,app,174,166,98,68,82,356238.47,0.5903614457831325,0.40963855421686746,0.8367346938775511,0.47126436781609193,4344.371585365853
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,branch,78,73,40,33,36,153185.88,0.547945205479452,0.4520547945205479,0.9,0.46153846153846156,4255.163333333334
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,partner,79,75,42,33,31,133494.35,0.56,0.44,0.7380952380952381,0.3924050632911392,4306.26935483871
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-10-01,web,140,130,76,54,64,275048.79,0.5846153846153846,0.4153846153846154,0.8421052631578947,0.45714285714285713,4297.63734375
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,app,194,188,106,82,87,349046.24,0.5638297872340425,0.43617021276595747,0.8207547169811321,0.4484536082474227,4012.0257471264367
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,branch,81,76,45,31,39,194676.47,0.5921052631578947,0.40789473684210525,0.8666666666666667,0.48148148148148145,4991.704358974359
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,partner,82,81,54,27,44,190895.76,0.6666666666666666,0.3333333333333333,0.8148148148148148,0.5365853658536586,4338.54
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-11-01,web,159,157,97,60,82,350648.58,0.6178343949044586,0.3821656050955414,0.845360824742268,0.5157232704402516,4276.202195121951
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-12-01,app,1730,1639,943,696,813,3355989.82,0.5753508236729713,0.4246491763270287,0.8621420996818664,0.4699421965317919,4127.908757687576
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-12-01,branch,627,589,342,247,276,1105476.94,0.5806451612903226,0.41935483870967744,0.8070175438596491,0.44019138755980863,4005.3512318840576
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-12-01,partner,677,645,368,277,320,1395017.23,0.5705426356589147,0.4294573643410853,0.8695652173913043,0.4726735598227474,4359.42884375
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-12-01,web,1320,1256,724,532,638,2606392.57,0.5764331210191083,0.42356687898089174,0.8812154696132597,0.48333333333333334,4085.2548119122253
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,app,15,15,14,1,10,32578.69,0.9333333333333333,0.06666666666666667,0.7142857142857143,0.6666666666666666,3257.8689999999997
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,branch,5,5,5,0,3,7838.46,1.0,0.0,0.6,0.6,2612.82
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,partner,4,3,3,0,3,12866.82,1.0,0.0,1.0,0.75,4288.94
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-01-01,web,9,9,8,1,7,32621.35,0.8888888888888888,0.1111111111111111,0.875,0.7777777777777778,4660.192857142857
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,app,32,30,30,0,24,91638.29,1.0,0.0,0.8,0.75,3818.262083333333
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,branch,12,10,9,1,7,29852.76,0.9,0.1,0.7777777777777778,0.5833333333333334,4264.679999999999
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,partner,6,6,5,1,5,28921.96,0.8333333333333334,0.16666666666666666,1.0,0.8333333333333334,5784.392
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-02-01,web,29,26,24,2,21,87933.39,0.9230769230769231,0.07692307692307693,0.875,0.7241379310344828,4187.3042857142855
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,app,53,51,45,6,37,160792.57,0.8823529411764706,0.11764705882352941,0.8222222222222222,0.6981132075471698,4345.745135135136
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,branch,21,20,20,0,15,73028.67,1.0,0.0,0.75,0.7142857142857143,4868.5779999999995
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,partner,23,20,20,0,15,59063.54,1.0,0.0,0.75,0.6521739130434783,3937.5693333333334
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-03-01,web,31,30,23,7,20,77133.15,0.7666666666666667,0.23333333333333334,0.8695652173913043,0.6451612903225806,3856.6575
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,app,89,85,77,8,68,309516.20,0.9058823529411765,0.09411764705882353,0.8831168831168831,0.7640449438202247,4551.708823529412
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,branch,32,30,28,2,26,112797.35,0.9333333333333333,0.06666666666666667,0.9285714285714286,0.8125,4338.359615384616
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,partner,25,23,21,2,15,66670.70,0.9130434782608695,0.08695652173913043,0.7142857142857143,0.6,4444.713333333333
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-04-01,web,52,47,43,4,37,163405.71,0.9148936170212766,0.0851063829787234,0.8604651162790697,0.7115384615384616,4416.37054054054
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,app,94,91,81,10,75,317565.40,0.8901098901098901,0.10989010989010989,0.9259259259259259,0.7978723404255319,4234.205333333333
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,branch,32,30,25,5,22,84955.02,0.8333333333333334,0.16666666666666666,0.88,0.6875,3861.5918181818183
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,partner,40,38,34,4,31,133868.88,0.8947368421052632,0.10526315789473684,0.9117647058823529,0.775,4318.350967741936
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-05-01,web,71,70,62,8,53,215334.77,0.8857142857142857,0.11428571428571428,0.8548387096774194,0.7464788732394366,4062.9201886792453
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,app,119,113,99,14,86,347973.41,0.8761061946902655,0.12389380530973451,0.8686868686868687,0.7226890756302521,4046.2024418604647
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,branch,42,42,35,7,30,132885.05,0.8333333333333334,0.16666666666666666,0.8571428571428571,0.7142857142857143,4429.501666666666
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,partner,45,44,38,6,32,144056.35,0.8636363636363636,0.13636363636363635,0.8421052631578947,0.7111111111111111,4501.7609375
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-06-01,web,83,77,64,13,55,236558.56,0.8311688311688312,0.16883116883116883,0.859375,0.6626506024096386,4301.064727272727
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,app,142,134,114,20,96,385104.96,0.8507462686567164,0.14925373134328357,0.8421052631578947,0.676056338028169,4011.51
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,branch,52,49,45,4,40,185788.50,0.9183673469387755,0.08163265306122448,0.8888888888888888,0.7692307692307693,4644.7125
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,partner,52,50,43,7,35,138984.26,0.86,0.14,0.813953488372093,0.6730769230769231,3970.9788571428576
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-07-01,web,111,106,100,6,91,364208.98,0.9433962264150944,0.05660377358490566,0.91,0.8198198198198198,4002.2964835164835
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,app,162,152,134,18,119,493496.13,0.881578947368421,0.11842105263157894,0.8880597014925373,0.7345679012345679,4147.026302521009
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,branch,56,49,45,4,41,170155.60,0.9183673469387755,0.08163265306122448,0.9111111111111111,0.7321428571428571,4150.1365853658535
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,partner,57,52,45,7,37,147072.44,0.8653846153846154,0.1346153846153846,0.8222222222222222,0.6491228070175439,3974.9308108108107
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-08-01,web,117,112,89,23,71,302252.32,0.7946428571428571,0.20535714285714285,0.797752808988764,0.6068376068376068,4257.074929577465
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,app,165,159,139,20,121,503222.14,0.8742138364779874,0.12578616352201258,0.8705035971223022,0.7333333333333333,4158.860661157025
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,branch,70,64,58,6,50,202628.32,0.90625,0.09375,0.8620689655172413,0.7142857142857143,4052.5664
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,partner,65,62,57,5,48,194168.86,0.9193548387096774,0.08064516129032258,0.8421052631578947,0.7384615384615385,4045.184583333333
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-09-01,web,134,127,110,17,96,407932.48,0.8661417322834646,0.13385826771653545,0.8727272727272727,0.7164179104477612,4249.296666666666
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,app,174,166,150,16,125,527467.48,0.9036144578313253,0.0963855421686747,0.8333333333333334,0.7183908045977011,4219.73984
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,branch,78,73,67,6,53,221610.95,0.9178082191780822,0.0821917808219178,0.7910447761194029,0.6794871794871795,4181.338679245283
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,partner,79,75,66,9,56,220807.17,0.88,0.12,0.8484848484848485,0.7088607594936709,3942.9851785714286
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-10-01,web,140,130,120,10,103,432735.44,0.9230769230769231,0.07692307692307693,0.8583333333333333,0.7357142857142858,4201.314951456311
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,app,194,188,168,20,142,579192.00,0.8936170212765957,0.10638297872340426,0.8452380952380952,0.7319587628865979,4078.8169014084506
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,branch,81,76,71,5,59,282041.50,0.9342105263157895,0.06578947368421052,0.8309859154929577,0.7283950617283951,4780.364406779661
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,partner,82,81,70,11,61,262276.33,0.8641975308641975,0.13580246913580246,0.8714285714285714,0.7439024390243902,4299.611967213115
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-11-01,web,159,157,139,18,110,488300.36,0.8853503184713376,0.11464968152866242,0.7913669064748201,0.6918238993710691,4439.094181818182
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-12-01,app,1730,1639,1440,199,1212,5032895.43,0.8785845027455765,0.12141549725442342,0.8416666666666667,0.7005780346820809,4152.553985148515
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-12-01,branch,627,589,516,73,426,1747751.73,0.8760611205432938,0.12393887945670629,0.8255813953488372,0.6794258373205742,4102.703591549296
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-12-01,partner,677,645,588,57,497,2104119.42,0.9116279069767442,0.08837209302325581,0.8452380952380952,0.7341211225997046,4233.640684104627
RUN_policy_expansion_sample_2026_275cb395,SUITE_sample_2026,policy_expansion,2026,sample,2024-12-01,web,1320,1256,1089,167,933,3832893.14,0.8670382165605095,0.13296178343949044,0.8567493112947658,0.7068181818181818,4108.138413719185
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,app,15,15,6,9,6,25719.45,0.4,0.6,1.0,0.4,4286.575
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,branch,5,5,1,4,1,5319.04,0.2,0.8,1.0,0.2,5319.04
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,partner,4,3,0,3,0,0.00,0.0,1.0,,0.0,
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-01-01,web,9,9,1,8,1,7773.68,0.1111111111111111,0.8888888888888888,1.0,0.1111111111111111,7773.68
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,app,32,30,9,21,8,36797.45,0.3,0.7,0.8888888888888888,0.25,4599.68125
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,branch,12,10,1,9,1,3982.55,0.1,0.9,1.0,0.08333333333333333,3982.55
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,partner,6,6,2,4,2,13210.20,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,6605.1
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-02-01,web,29,26,4,22,4,13841.65,0.15384615384615385,0.8461538461538461,1.0,0.13793103448275862,3460.4125
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,app,53,51,10,41,9,35050.74,0.19607843137254902,0.803921568627451,0.9,0.16981132075471697,3894.5266666666666
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,branch,21,20,5,15,5,27730.12,0.25,0.75,1.0,0.23809523809523808,5546.023999999999
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,partner,23,20,6,14,5,24103.77,0.3,0.7,0.8333333333333334,0.21739130434782608,4820.754
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-03-01,web,31,30,7,23,7,28318.96,0.23333333333333334,0.7666666666666667,1.0,0.22580645161290322,4045.565714285714
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,app,89,85,21,64,19,82718.44,0.24705882352941178,0.7529411764705882,0.9047619047619048,0.21348314606741572,4353.602105263158
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,branch,32,30,5,25,4,15631.16,0.16666666666666666,0.8333333333333334,0.8,0.125,3907.79
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,partner,25,23,5,18,4,20933.32,0.21739130434782608,0.782608695652174,0.8,0.16,5233.33
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,web,52,47,9,38,8,45743.51,0.19148936170212766,0.8085106382978723,0.8888888888888888,0.15384615384615385,5717.93875
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,app,94,91,12,79,11,44753.38,0.13186813186813187,0.8681318681318682,0.9166666666666666,0.11702127659574468,4068.4890909090905
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,branch,32,30,8,22,6,22802.87,0.26666666666666666,0.7333333333333333,0.75,0.1875,3800.478333333333
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,partner,40,38,4,34,2,7422.45,0.10526315789473684,0.8947368421052632,0.5,0.05,3711.225
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,web,71,70,10,60,9,37119.76,0.14285714285714285,0.8571428571428571,0.9,0.1267605633802817,4124.417777777778
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,app,119,113,24,89,22,101028.85,0.21238938053097345,0.7876106194690266,0.9166666666666666,0.18487394957983194,4592.220454545455
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,branch,42,42,7,35,6,25436.66,0.16666666666666666,0.8333333333333334,0.8571428571428571,0.14285714285714285,4239.443333333334
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,partner,45,44,8,36,6,14087.74,0.18181818181818182,0.8181818181818182,0.75,0.13333333333333333,2347.9566666666665
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,web,83,77,12,65,11,43742.67,0.15584415584415584,0.8441558441558441,0.9166666666666666,0.13253012048192772,3976.6063636363633
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,app,142,134,27,107,22,86221.04,0.20149253731343283,0.7985074626865671,0.8148148148148148,0.15492957746478872,3919.1381818181817
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,branch,52,49,11,38,8,37568.08,0.22448979591836735,0.7755102040816326,0.7272727272727273,0.15384615384615385,4696.01
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,partner,52,50,6,44,4,22315.00,0.12,0.88,0.6666666666666666,0.07692307692307693,5578.75
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,web,111,106,28,78,25,121688.57,0.2641509433962264,0.7358490566037735,0.8928571428571429,0.22522522522522523,4867.5428
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,app,162,152,31,121,24,87284.23,0.20394736842105263,0.7960526315789473,0.7741935483870968,0.14814814814814814,3636.8429166666665
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,branch,56,49,13,36,13,51192.23,0.2653061224489796,0.7346938775510204,1.0,0.23214285714285715,3937.863846153846
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,partner,57,52,5,47,3,13550.72,0.09615384615384616,0.9038461538461539,0.6,0.05263157894736842,4516.906666666667
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,web,117,112,29,83,24,83366.59,0.25892857142857145,0.7410714285714286,0.8275862068965517,0.20512820512820512,3473.6079166666664
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,app,165,159,38,121,34,124259.08,0.2389937106918239,0.7610062893081762,0.8947368421052632,0.20606060606060606,3654.6788235294116
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,branch,70,64,13,51,12,47081.71,0.203125,0.796875,0.9230769230769231,0.17142857142857143,3923.4758333333334
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,partner,65,62,14,48,11,40769.68,0.22580645161290322,0.7741935483870968,0.7857142857142857,0.16923076923076924,3706.3345454545456
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,web,134,127,19,108,17,72261.71,0.14960629921259844,0.8503937007874016,0.8947368421052632,0.12686567164179105,4250.688823529412
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,app,174,166,41,125,37,160422.04,0.2469879518072289,0.7530120481927711,0.9024390243902439,0.21264367816091953,4335.730810810811
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,branch,78,73,11,62,9,32531.60,0.1506849315068493,0.8493150684931506,0.8181818181818182,0.11538461538461539,3614.6222222222223
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,partner,79,75,13,62,12,35732.95,0.17333333333333334,0.8266666666666667,0.9230769230769231,0.1518987341772152,2977.745833333333
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,web,140,130,27,103,21,96649.23,0.2076923076923077,0.7923076923076923,0.7777777777777778,0.15,4602.344285714285
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,app,194,188,44,144,33,132381.00,0.23404255319148937,0.7659574468085106,0.75,0.17010309278350516,4011.5454545454545
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,branch,81,76,17,59,12,57774.67,0.2236842105263158,0.7763157894736842,0.7058823529411765,0.14814814814814814,4814.555833333333
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,partner,82,81,20,61,16,83846.97,0.24691358024691357,0.7530864197530864,0.8,0.1951219512195122,5240.435625
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,web,159,157,42,115,35,152051.18,0.267515923566879,0.732484076433121,0.8333333333333334,0.22012578616352202,4344.319428571428
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-12-01,app,1730,1639,364,1275,306,1310779.86,0.22208663819402075,0.7779133618059793,0.8406593406593407,0.176878612716763,4283.594313725491
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-12-01,branch,627,589,142,447,120,492452.01,0.24108658743633277,0.7589134125636672,0.8450704225352113,0.19138755980861244,4103.76675
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-12-01,partner,677,645,148,497,123,546930.23,0.22945736434108527,0.7705426356589147,0.831081081081081,0.18168389955686853,4446.587235772357
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-12-01,web,1320,1256,272,984,241,999921.24,0.21656050955414013,0.7834394904458599,0.8860294117647058,0.18257575757575759,4149.050788381743
